exp,method,benchmark,seed,final_regret,n_iters,distinct_regret,incumbent_improved,final_cost,lf_fraction,path
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,44,0.015267121355031055,200,12,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-MES__seed44.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,45,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-MES__seed45.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,46,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-MES__seed46.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,42,0.036076637384387045,200,14,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-jointMES__seed42.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,43,0.010807205558542865,200,12,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-jointMES__seed43.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,44,0.010843974376190335,200,10,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-jointMES__seed44.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,45,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-jointMES__seed45.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,46,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__DRO-rotate-jointMES__seed46.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,42,3.1242851330588164,200,6,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-EI__seed42.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,43,3.543298152101077,200,8,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-EI__seed43.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,44,3.009727498239702,200,9,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-EI__seed44.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,45,1.346722415410302,200,5,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-EI__seed45.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,46,2.5912975507268787,200,15,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-EI__seed46.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,42,0.32517329705885034,200,8,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-MES__seed42.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,43,0.5219310439275451,200,24,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-MES__seed43.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,44,0.21222817668714855,200,13,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-MES__seed44.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,45,0.2691341739307629,200,15,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-MES__seed45.json
mes_switching_v2_cluster,Ackley_2D,Ackley_2D,46,0.43872155248574574,200,17,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_2D__NaiveBO-MES__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-Impr__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.007803724373314669,200,19,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-Impr__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.00506450729738761,200,33,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-Impr__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.011560129148115994,200,40,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-Impr__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.006143324517243531,200,27,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-Impr__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-MES__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.014477687978999842,200,27,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-MES__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.010119605596696335,200,25,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-MES__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.010849365926475674,200,26,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-MES__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.010144617092724406,200,36,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-MES__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-jointMES__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.0072095924415518375,200,34,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-jointMES__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.011922012426016426,200,30,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-jointMES__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.010045748897351547,200,39,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-jointMES__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.008133369924678835,200,26,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-MES-jointMES__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-Impr__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.009579623622660183,200,27,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-Impr__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.005202186583716628,200,27,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-Impr__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.005304965315890531,200,30,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-Impr__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.006708781895529814,200,30,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-Impr__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-MES__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.009622284899891032,200,36,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-MES__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.01734250400225479,200,33,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-MES__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.010102639757743948,200,29,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-MES__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.005403099178515891,200,29,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-MES__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,4.440892098500626e-16,200,1,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-jointMES__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,0.011848101554545298,200,38,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-jointMES__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,0.00664406643671045,200,32,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-jointMES__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,0.010763844876742201,200,30,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-jointMES__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,0.009589445671363439,200,24,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__DRO-rotate-jointMES__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,2.5461843783370637,200,6,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-EI__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,1.8854909082090043,200,9,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-EI__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,2.613506663108915,200,17,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-EI__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,2.1932455457110156,200,15,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-EI__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,2.174371889738915,200,11,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-EI__seed46.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,42,0.8833425007487539,200,8,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-MES__seed42.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,43,1.088868888249554,200,14,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-MES__seed43.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,44,1.6572572784832542,200,7,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-MES__seed44.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,45,1.1754111132813994,200,15,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-MES__seed45.json
mes_switching_v2_cluster,Ackley_5D,Ackley_5D,46,1.8796803352956286,200,9,,,,results/mes_switching_v2_cluster/checkpoints/Ackley_5D__NaiveBO-MES__seed46.json
mfdro_ackley_cost_ratio,cH2.0,,42,3.7835328494909928,100,4,3,420.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH2.0__seed42.json
mfdro_ackley_cost_ratio,cH2.0,,43,3.974706754339693,100,4,3,420.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH2.0__seed43.json
mfdro_ackley_cost_ratio,cH2.0,,44,5.772133762210917,100,6,5,420.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH2.0__seed44.json
mfdro_ackley_cost_ratio,cH2.0,,45,5.666876260373339,100,6,5,420.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH2.0__seed45.json
mfdro_ackley_cost_ratio,cH2.0,,46,4.563217611087456,100,5,4,420.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH2.0__seed46.json
mfdro_ackley_cost_ratio,cH5.0,,42,5.1815459587364,100,4,3,820.0,0.2,results/mfdro_ackley_cost_ratio/checkpoints/cH5.0__seed42.json
mfdro_ackley_cost_ratio,cH5.0,,43,4.011912073477518,100,3,2,700.0,0.5,results/mfdro_ackley_cost_ratio/checkpoints/cH5.0__seed43.json
mfdro_ackley_cost_ratio,cH5.0,,44,6.581701696440337,100,3,2,580.0,0.8,results/mfdro_ackley_cost_ratio/checkpoints/cH5.0__seed44.json
mfdro_ackley_cost_ratio,cH5.0,,45,5.9721493599230335,100,4,3,820.0,0.2,results/mfdro_ackley_cost_ratio/checkpoints/cH5.0__seed45.json
mfdro_ackley_cost_ratio,cH5.0,,46,4.793887516151603,100,2,1,900.0,0.0,results/mfdro_ackley_cost_ratio/checkpoints/cH5.0__seed46.json
mfdro_ackley_cost_ratio,ratio10,Ackley_10D,42,4.677340619798851,59,3,2,830.0,0.1694915254237288,results/mfdro_ackley_cost_ratio/checkpoints/ratio10__Ackley_10D__seed42.json
mfdro_ackley_test,Ackley_10D,Ackley_10D,42,4.761698560147721,100,8,,680.0,0.0,results/mfdro_ackley_test/checkpoints/Ackley_10D__MF-DRO__seed42.mf.json
mfdro_ackley_test,Ackley_10D,Ackley_10D,43,3.8552696792627903,100,10,,680.0,0.0,results/mfdro_ackley_test/checkpoints/Ackley_10D__MF-DRO__seed43.mf.json
mfdro_ackley_test,Ackley_10D,Ackley_10D,44,5.075217059127777,100,9,,680.0,0.0,results/mfdro_ackley_test/checkpoints/Ackley_10D__MF-DRO__seed44.mf.json
mfdro_ackley_test,D_nodt+Greedy-MES,Ackley_10D,42,2.2652530024416504,50,5,4,500.0,0.0,results/mfdro_ackley_test/checkpoints/D_nodt+Greedy-MES__Ackley_10D__seed42.json
mfdro_ackley_test,D_nodt+Greedy-MES,Ackley_10D,43,2.093883779498285,53,5,4,503.0,0.05660377358490566,results/mfdro_ackley_test/checkpoints/D_nodt+Greedy-MES__Ackley_10D__seed43.json
mfdro_ackley_test,D_nodt+Greedy-MES,Ackley_10D,44,2.5555729812032344,50,7,6,500.0,0.0,results/mfdro_ackley_test/checkpoints/D_nodt+Greedy-MES__Ackley_10D__seed44.json
mfdro_ackley_test,Greedy-MES,Ackley_10D,42,5.753481568890248,108,4,3,500.0,0.09259259259259259,results/mfdro_ackley_test/checkpoints/Greedy-MES__Ackley_10D__seed42.json
mfdro_ackley_test,Greedy-MES,Ackley_10D,43,6.086380781668787,120,8,7,500.0,0.20833333333333334,results/mfdro_ackley_test/checkpoints/Greedy-MES__Ackley_10D__seed43.json
mfdro_ackley_test,Greedy-MES,Ackley_10D,44,5.347061909815952,134,5,4,502.0,0.31343283582089554,results/mfdro_ackley_test/checkpoints/Greedy-MES__Ackley_10D__seed44.json
mfdro_ackley_test,MF-DRO,Ackley_10D,42,4.761698560147721,100,8,7,680.0,0.0,results/mfdro_ackley_test/checkpoints/MF-DRO__Ackley_10D__seed42.json
mfdro_ackley_test,MF-DRO,Ackley_10D,43,3.8552696792627903,100,10,9,680.0,0.0,results/mfdro_ackley_test/checkpoints/MF-DRO__Ackley_10D__seed43.json
mfdro_ackley_test,MF-DRO,Ackley_10D,44,5.075217059127777,100,9,8,680.0,0.0,results/mfdro_ackley_test/checkpoints/MF-DRO__Ackley_10D__seed44.json
mfdro_ackley_test,MF-GP-UCB,Ackley_10D,42,4.321967574844823,100,5,4,500.0,0.0,results/mfdro_ackley_test/checkpoints/MF-GP-UCB__Ackley_10D__seed42.json
mfdro_ackley_test,MF-GP-UCB,Ackley_10D,43,5.095389360866971,100,4,3,500.0,0.0,results/mfdro_ackley_test/checkpoints/MF-GP-UCB__Ackley_10D__seed43.json
mfdro_ackley_test,MF-GP-UCB,Ackley_10D,44,4.321967574844823,100,5,4,500.0,0.0,results/mfdro_ackley_test/checkpoints/MF-GP-UCB__Ackley_10D__seed44.json
mfdro_ackley_test,MF-MI-Greedy,Ackley_10D,42,5.344399183567333,50,4,3,500.0,0.8333333333333334,results/mfdro_ackley_test/checkpoints/MF-MI-Greedy__Ackley_10D__seed42.json
mfdro_ackley_test,MF-MI-Greedy,Ackley_10D,43,5.344399183567333,52,5,4,504.0,0.8243243243243243,results/mfdro_ackley_test/checkpoints/MF-MI-Greedy__Ackley_10D__seed43.json
mfdro_ackley_test,MF-MI-Greedy,Ackley_10D,44,5.962662604284908,50,3,2,500.0,0.8333333333333334,results/mfdro_ackley_test/checkpoints/MF-MI-Greedy__Ackley_10D__seed44.json
mfdro_basin_width_sweep,GreedyMES,,42,0.08448290462100072,200,5,4,256.0,0.96,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w01__seed42.json
mfdro_basin_width_sweep,GreedyMES,,43,0.1149613725706411,200,5,4,270.0,0.95,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w01__seed43.json
mfdro_basin_width_sweep,GreedyMES,,44,0.08344517383670169,200,5,4,284.0,0.94,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w01__seed44.json
mfdro_basin_width_sweep,GreedyMES,,42,0.17179450412569075,200,5,4,277.0,0.945,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w03__seed42.json
mfdro_basin_width_sweep,GreedyMES,,43,0.32155025451574737,200,7,6,298.0,0.93,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w03__seed43.json
mfdro_basin_width_sweep,GreedyMES,,44,0.12314905153477529,200,5,4,291.0,0.935,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w03__seed44.json
mfdro_basin_width_sweep,GreedyMES,,42,0.46865577640791,200,4,3,249.0,0.965,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w10__seed42.json
mfdro_basin_width_sweep,GreedyMES,,43,0.3581699979895059,200,2,1,424.0,0.84,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w10__seed43.json
mfdro_basin_width_sweep,GreedyMES,,44,0.40774849542846825,200,6,5,291.0,0.935,results/mfdro_basin_width_sweep/checkpoints/GreedyMES__Hartmann6D_w10__seed44.json
mfdro_basin_width_sweep,Hartmann6D_w01,,42,0.2932567830467958,200,2,1,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w01__seed42.json
mfdro_basin_width_sweep,Hartmann6D_w01,,43,0.14443025287193567,200,2,1,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w01__seed43.json
mfdro_basin_width_sweep,Hartmann6D_w01,,44,0.33387925790274675,200,2,1,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w01__seed44.json
mfdro_basin_width_sweep,Hartmann6D_w03,,42,0.5013049290068103,200,2,1,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w03__seed42.json
mfdro_basin_width_sweep,Hartmann6D_w03,,43,0.4567199113061893,200,2,1,569.0,0.985,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w03__seed43.json
mfdro_basin_width_sweep,Hartmann6D_w03,,44,0.8468341377374866,200,2,1,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w03__seed44.json
mfdro_basin_width_sweep,Hartmann6D_w10,,42,1.0559834456791584,200,2,1,569.0,0.985,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w10__seed42.json
mfdro_basin_width_sweep,Hartmann6D_w10,,43,1.6603396752419528,200,1,0,569.0,0.985,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w10__seed43.json
mfdro_basin_width_sweep,Hartmann6D_w10,,44,1.6928253256614205,200,1,0,562.0,0.99,results/mfdro_basin_width_sweep/checkpoints/Hartmann6D_w10__seed44.json
mfdro_btgfix_check_nofloor,Hartmann_6D,Hartmann_6D,42,3.109587614383969,5,1,,32.0,1.0,results/mfdro_btgfix_check_nofloor/checkpoints/Hartmann_6D__MF-DRO-BTGfix__seed42.mf.json
mfdro_btgfix_check_withfloor,Hartmann_6D,Hartmann_6D,42,2.9230533910942076,5,2,,53.0,0.4,results/mfdro_btgfix_check_withfloor/checkpoints/Hartmann_6D__MF-DRO-BTGfix__seed42.mf.json
mfdro_bugA_fix_v2,BASELINE,,42,2.1994017774501264,100,1,0,462.0,0.98,results/mfdro_bugA_fix_v2/checkpoints/BASELINE__seed42.json
mfdro_bugA_fix_v2,BASELINE,,43,0.895015443798775,100,2,1,462.0,0.98,results/mfdro_bugA_fix_v2/checkpoints/BASELINE__seed43.json
mfdro_bugA_fix_v2,BASELINE,,44,0.520488291088498,100,2,1,462.0,0.98,results/mfdro_bugA_fix_v2/checkpoints/BASELINE__seed44.json
mfdro_bugA_full_fix,BASELINE,,42,0.9535454424625329,100,2,1,462.0,0.98,results/mfdro_bugA_full_fix/checkpoints/BASELINE__seed42.json
mfdro_bugA_full_fix,BASELINE,,43,1.299318787115637,100,2,1,462.0,0.98,results/mfdro_bugA_full_fix/checkpoints/BASELINE__seed43.json
mfdro_bugA_full_fix,BASELINE,,44,1.3301221734227258,100,2,1,462.0,0.98,results/mfdro_bugA_full_fix/checkpoints/BASELINE__seed44.json
mfdro_candidate_scoring_test,Greedy-MES,Hartmann_6D,42,0.5892509846963474,198,3,2,240.0,0.9696969696969697,results/mfdro_candidate_scoring_test/checkpoints/Greedy-MES__Hartmann_6D__seed42.json
mfdro_candidate_scoring_test,Greedy-MES,Hartmann_6D,43,0.2963756335688963,115,2,1,241.0,0.8434782608695652,results/mfdro_candidate_scoring_test/checkpoints/Greedy-MES__Hartmann_6D__seed43.json
mfdro_candidate_scoring_test,Greedy-MES,Hartmann_6D,44,0.5804750044998577,100,3,2,240.0,0.8,results/mfdro_candidate_scoring_test/checkpoints/Greedy-MES__Hartmann_6D__seed44.json
mfdro_candidate_scoring_test,REGRESSION,Hartmann_6D,42,0.7572021917335308,31,1,0,511.0,0.03225806451612903,results/mfdro_candidate_scoring_test/checkpoints/REGRESSION__Hartmann_6D__seed42.json
mfdro_diag_xt,Hartmann_6D,Hartmann_6D,43,1.816108293647766,15,2,,88.0,0.7333333333333333,results/mfdro_diag_xt/checkpoints/Hartmann_6D__MF-DRO__seed43.mf.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,42,,,,,,,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed42.diag.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,42,1.4783420121263038,386,2,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed42.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,43,,,,,,,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed43.diag.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,43,1.9394057004521876,386,2,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed43.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,44,,,,,,,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed44.diag.json
mfdro_diagnostic_v2,BASELINE,Hartmann_6D,44,0.66186615350205,183,2,,574.0,0.8306010928961749,results/mfdro_diagnostic_v2/checkpoints/BASELINE__Hartmann_6D__seed44.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,42,,,,,,,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed42.diag.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,42,1.9940188515555037,386,2,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed42.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,43,,,,,,,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed43.diag.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,43,2.2790555294421244,386,2,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed43.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,44,,,,,,,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed44.diag.json
mfdro_diagnostic_v2,FULL,Hartmann_6D,44,0.18035325082252252,386,1,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/FULL__Hartmann_6D__seed44.json
mfdro_diagnostic_v2,INIT_ONLY,Hartmann_6D,42,,,,,,,results/mfdro_diagnostic_v2/checkpoints/INIT_ONLY__Hartmann_6D__seed42.diag.json
mfdro_diagnostic_v2,INIT_ONLY,Hartmann_6D,42,1.657548472975477,386,2,,574.0,0.9948186528497409,results/mfdro_diagnostic_v2/checkpoints/INIT_ONLY__Hartmann_6D__seed42.json
